id,dep,jour,jour_fr,indic_hosp,indic_rea,indic_rad,indic_dc
282020-03-230,28,2020-03-23,23 mars 2020,20,8,0,1
292020-03-230,29,2020-03-23,23 mars 2020,6,2,0,2
2A2020-03-230,2A,2020-03-23,23 mars 2020,8,2,1,1
2B2020-03-230,2B,2020-03-23,23 mars 2020,8,0,8,0
302020-03-230,30,2020-03-23,23 mars 2020,3,4,1,0
312020-03-230,31,2020-03-23,23 mars 2020,16,6,3,0
322020-03-230,32,2020-03-23,23 mars 2020,1,0,0,0
332020-03-230,33,2020-03-23,23 mars 2020,22,5,6,1
342020-03-230,34,2020-03-23,23 mars 2020,23,8,2,3
352020-03-230,35,2020-03-23,23 mars 2020,12,4,2,0
362020-03-230,36,2020-03-23,23 mars 2020,13,3,0,2
372020-03-230,37,2020-03-23,23 mars 2020,5,1,0,1
382020-03-230,38,2020-03-23,23 mars 2020,16,4,4,1
392020-03-230,39,2020-03-23,23 mars 2020,2,0,0,0
402020-03-230,40,2020-03-23,23 mars 2020,4,0,0,0
412020-03-230,41,2020-03-23,23 mars 2020,4,1,1,0
422020-03-230,42,2020-03-23,23 mars 2020,24,3,4,2
432020-03-230,43,2020-03-23,23 mars 2020,2,1,0,0
442020-03-230,44,2020-03-23,23 mars 2020,4,2,0,1
452020-03-230,45,2020-03-23,23 mars 2020,11,4,4,1
462020-03-230,46,2020-03-23,23 mars 2020,0,0,0,0
472020-03-230,47,2020-03-23,23 mars 2020,5,2,0,1
482020-03-230,48,2020-03-23,23 mars 2020,2,0,0,0
492020-03-230,49,2020-03-23,23 mars 2020,28,5,1,2
502020-03-230,50,2020-03-23,23 mars 2020,2,1,1,0
512020-03-230,51,2020-03-23,23 mars 2020,33,9,9,3
522020-03-230,52,2020-03-23,23 mars 2020,0,0,1,0
532020-03-230,53,2020-03-23,23 mars 2020,6,1,0,1
542020-03-230,54,2020-03-23,23 mars 2020,24,6,4,3
552020-03-230,55,2020-03-23,23 mars 2020,35,1,9,1
562020-03-230,56,2020-03-23,23 mars 2020,5,0,4,4
572020-03-230,57,2020-03-23,23 mars 2020,69,13,8,17
582020-03-230,58,2020-03-23,23 mars 2020,1,0,0,0
592020-03-230,59,2020-03-23,23 mars 2020,58,26,11,2
602020-03-230,60,2020-03-23,23 mars 2020,45,4,7,10
612020-03-230,61,2020-03-23,23 mars 2020,6,1,4,0
622020-03-230,62,2020-03-23,23 mars 2020,22,9,0,2
632020-03-230,63,2020-03-23,23 mars 2020,3,0,0,0
642020-03-230,64,2020-03-23,23 mars 2020,7,0,3,0
652020-03-230,65,2020-03-23,23 mars 2020,2,0,1,0
662020-03-230,66,2020-03-23,23 mars 2020,23,4,2,1
672020-03-230,67,2020-03-23,23 mars 2020,86,28,24,8
682020-03-230,68,2020-03-23,23 mars 2020,141,21,14,22
692020-03-230,69,2020-03-23,23 mars 2020,109,22,8,7
702020-03-230,70,2020-03-23,23 mars 2020,3,2,0,0
712020-03-230,71,2020-03-23,23 mars 2020,22,1,3,1
722020-03-230,72,2020-03-23,23 mars 2020,6,1,0,1
732020-03-230,73,2020-03-23,23 mars 2020,6,2,5,1
742020-03-230,74,2020-03-23,23 mars 2020,26,8,3,3
752020-03-230,75,2020-03-23,23 mars 2020,189,31,33,18
762020-03-230,76,2020-03-23,23 mars 2020,14,3,0,1
772020-03-230,77,2020-03-23,23 mars 2020,42,16,14,0
782020-03-230,78,2020-03-23,23 mars 2020,34,9,7,3
792020-03-230,79,2020-03-23,23 mars 2020,1,0,1,0
802020-03-230,80,2020-03-23,23 mars 2020,14,2,1,1
812020-03-230,81,2020-03-23,23 mars 2020,0,2,0,0
822020-03-230,82,2020-03-23,23 mars 2020,0,0,1,0
832020-03-230,83,2020-03-23,23 mars 2020,8,1,5,3
842020-03-230,84,2020-03-23,23 mars 2020,9,3,5,2
852020-03-230,85,2020-03-23,23 mars 2020,3,2,0,0
862020-03-230,86,2020-03-23,23 mars 2020,3,1,0,1
872020-03-230,87,2020-03-23,23 mars 2020,4,1,0,0
882020-03-230,88,2020-03-23,23 mars 2020,18,2,4,7
892020-03-230,89,2020-03-23,23 mars 2020,3,4,0,0
902020-03-230,90,2020-03-23,23 mars 2020,34,3,2,6
912020-03-230,91,2020-03-23,23 mars 2020,49,22,5,0
922020-03-230,92,2020-03-23,23 mars 2020,124,22,25,6
932020-03-230,93,2020-03-23,23 mars 2020,74,16,12,4
942020-03-230,94,2020-03-23,23 mars 2020,104,24,18,6
952020-03-230,95,2020-03-23,23 mars 2020,72,15,13,9
9712020-03-230,971,2020-03-23,23 mars 2020,0,0,0,0
9722020-03-230,972,2020-03-23,23 mars 2020,0,0,0,0
9732020-03-230,973,2020-03-23,23 mars 2020,0,0,0,0
9742020-03-230,974,2020-03-23,23 mars 2020,0,0,0,0
9762020-03-230,976,2020-03-23,23 mars 2020,0,0,0,0
012020-03-240,1,2020-03-24,24 mars 2020,11,1,4,0
022020-03-240,2,2020-03-24,24 mars 2020,46,4,23,3
032020-03-240,3,2020-03-24,24 mars 2020,1,0,0,0
042020-03-240,4,2020-03-24,24 mars 2020,0,0,0,0
052020-03-240,5,2020-03-24,24 mars 2020,4,1,4,1
062020-03-240,6,2020-03-24,24 mars 2020,12,1,23,0
072020-03-240,7,2020-03-24,24 mars 2020,8,2,1,1
082020-03-240,8,2020-03-24,24 mars 2020,0,0,1,0
092020-03-240,9,2020-03-24,24 mars 2020,0,0,0,0
102020-03-240,10,2020-03-24,24 mars 2020,3,0,0,0
112020-03-240,11,2020-03-24,24 mars 2020,5,1,0,2
122020-03-240,12,2020-03-24,24 mars 2020,6,1,1,0
132020-03-240,13,2020-03-24,24 mars 2020,94,20,30,3
142020-03-240,14,2020-03-24,24 mars 2020,5,4,2,0
152020-03-240,15,2020-03-24,24 mars 2020,2,1,0,0
162020-03-240,16,2020-03-24,24 mars 2020,8,0,0,1
172020-03-240,17,2020-03-24,24 mars 2020,14,0,0,0
182020-03-240,18,2020-03-24,24 mars 2020,3,2,1,0
192020-03-240,19,2020-03-24,24 mars 2020,7,2,0,1
212020-03-240,21,2020-03-24,24 mars 2020,42,0,22,9
222020-03-240,22,2020-03-24,24 mars 2020,4,2,0,0
232020-03-240,23,2020-03-24,24 mars 2020,0,0,0,0
242020-03-240,24,2020-03-24,24 mars 2020,9,1,4,0
252020-03-240,25,2020-03-24,24 mars 2020,24,5,5,1
262020-03-240,26,2020-03-24,24 mars 2020,20,5,5,2
272020-03-240,27,2020-03-24,24 mars 2020,1,0,0,0
282020-03-240,28,2020-03-24,24 mars 2020,9,2,1,1
292020-03-240,29,2020-03-24,24 mars 2020,9,3,5,1
2A2020-03-240,2A,2020-03-24,24 mars 2020,8,0,4,0
2B2020-03-240,2B,2020-03-24,24 mars 2020,4,0,3,0
302020-03-240,30,2020-03-24,24 mars 2020,4,4,3,2
312020-03-240,31,2020-03-24,24 mars 2020,29,9,13,1
322020-03-240,32,2020-03-24,24 mars 2020,3,0,0,0
332020-03-240,33,2020-03-24,24 mars 2020,40,21,8,0
342020-03-240,34,2020-03-24,24 mars 2020,26,9,7,1
352020-03-240,35,2020-03-24,24 mars 2020,9,2,6,1
362020-03-240,36,2020-03-24,24 mars 2020,3,2,0,0
372020-03-240,37,2020-03-24,24 mars 2020,7,1,3,0
382020-03-240,38,2020-03-24,24 mars 2020,22,1,12,0
392020-03-240,39,2020-03-24,24 mars 2020,14,1,2,0
402020-03-240,40,2020-03-24,24 mars 2020,0,0,0,0
412020-03-240,41,2020-03-24,24 mars 2020,9,0,5,0
422020-03-240,42,2020-03-24,24 mars 2020,46,3,6,3
432020-03-240,43,2020-03-24,24 mars 2020,2,0,1,0
442020-03-240,44,2020-03-24,24 mars 2020,36,4,9,3
452020-03-240,45,2020-03-24,24 mars 2020,0,0,0,0
462020-03-240,46,2020-03-24,24 mars 2020,0,0,0,0
472020-03-240,47,2020-03-24,24 mars 2020,3,0,1,1
482020-03-240,48,2020-03-24,24 mars 2020,4,2,1,0
492020-03-240,49,2020-03-24,24 mars 2020,18,7,5,1
502020-03-240,50,2020-03-24,24 mars 2020,2,1,0,2
512020-03-240,51,2020-03-24,24 mars 2020,48,5,14,2
522020-03-240,52,2020-03-24,24 mars 2020,15,1,5,1
532020-03-240,53,2020-03-24,24 mars 2020,0,0,0,0
542020-03-240,54,2020-03-24,24 mars 2020,42,17,8,5
552020-03-240,55,2020-03-24,24 mars 2020,23,3,4,7
562020-03-240,56,2020-03-24,24 mars 2020,9,1,8,0
572020-03-240,57,2020-03-24,24 mars 2020,173,27,24,12
582020-03-240,58,2020-03-24,24 mars 2020,0,0,0,0
592020-03-240,59,2020-03-24,24 mars 2020,50,15,2,4
602020-03-240,60,2020-03-24,24 mars 2020,41,4,17,9
612020-03-240,61,2020-03-24,24 mars 2020,5,0,3,0
622020-03-240,62,2020-03-24,24 mars 2020,32,10,1,3
632020-03-240,63,2020-03-24,24 mars 2020,14,4,0,0
642020-03-240,64,2020-03-24,24 mars 2020,7,5,2,0
652020-03-240,65,2020-03-24,24 mars 2020,0,0,2,0
662020-03-240,66,2020-03-24,24 mars 2020,16,6,6,1
672020-03-240,67,2020-03-24,24 mars 2020,130,28,44,19
682020-03-240,68,2020-03-24,24 mars 2020,179,17,42,33
692020-03-240,69,2020-03-24,24 mars 2020,82,22,21,8
702020-03-240,70,2020-03-24,24 mars 2020,16,7,3,3
712020-03-240,71,2020-03-24,24 mars 2020,63,5,49,7
722020-03-240,72,2020-03-24,24 mars 2020,9,1,6,0
732020-03-240,73,2020-03-24,24 mars 2020,6,1,3,0
742020-03-240,74,2020-03-24,24 mars 2020,14,7,10,2
752020-03-240,75,2020-03-24,24 mars 2020,209,70,35,21
762020-03-240,76,2020-03-24,24 mars 2020,24,6,3,4
772020-03-240,77,2020-03-24,24 mars 2020,49,19,17,8
782020-03-240,78,2020-03-24,24 mars 2020,98,23,19,8
792020-03-240,79,2020-03-24,24 mars 2020,1,0,0,0
802020-03-240,80,2020-03-24,24 mars 2020,24,3,6,4
812020-03-240,81,2020-03-24,24 mars 2020,1,0,0,0
822020-03-240,82,2020-03-24,24 mars 2020,1,0,1,0
832020-03-240,83,2020-03-24,24 mars 2020,19,3,5,2
842020-03-240,84,2020-03-24,24 mars 2020,1,0,0,0
852020-03-240,85,2020-03-24,24 mars 2020,4,0,0,0
862020-03-240,86,2020-03-24,24 mars 2020,6,0,4,0
872020-03-240,87,2020-03-24,24 mars 2020,3,2,0,1
882020-03-240,88,2020-03-24,24 mars 2020,33,6,12,4
892020-03-240,89,2020-03-24,24 mars 2020,2,0,0,0
902020-03-240,90,2020-03-24,24 mars 2020,24,1,7,3
912020-03-240,91,2020-03-24,24 mars 2020,61,8,19,4
922020-03-240,92,2020-03-24,24 mars 2020,171,40,38,5
932020-03-240,93,2020-03-24,24 mars 2020,86,23,17,10
942020-03-240,94,2020-03-24,24 mars 2020,122,30,19,3
952020-03-240,95,2020-03-24,24 mars 2020,63,23,35,10
9712020-03-240,971,2020-03-24,24 mars 2020,0,0,0,0
9722020-03-240,972,2020-03-24,24 mars 2020,5,2,11,0
9732020-03-240,973,2020-03-24,24 mars 2020,0,0,0,0
9742020-03-240,974,2020-03-24,24 mars 2020,1,1,0,0
9762020-03-240,976,2020-03-24,24 mars 2020,0,0,0,0
012020-03-250,1,2020-03-25,25 mars 2020,13,2,5,0
022020-03-250,2,2020-03-25,25 mars 2020,15,5,8,1
032020-03-250,3,2020-03-25,25 mars 2020,6,0,4,0
042020-03-250,4,2020-03-25,25 mars 2020,17,0,13,0
052020-03-250,5,2020-03-25,25 mars 2020,6,0,3,0
062020-03-250,6,2020-03-25,25 mars 2020,29,5,8,1
072020-03-250,7,2020-03-25,25 mars 2020,44,1,33,1
082020-03-250,8,2020-03-25,25 mars 2020,2,1,0,0
092020-03-250,9,2020-03-25,25 mars 2020,5,0,1,0
102020-03-250,10,2020-03-25,25 mars 2020,17,5,3,4
112020-03-250,11,2020-03-25,25 mars 2020,12,1,4,3
122020-03-250,12,2020-03-25,25 mars 2020,3,1,5,0
132020-03-250,13,2020-03-25,25 mars 2020,80,5,65,5
142020-03-250,14,2020-03-25,25 mars 2020,17,4,1,0
152020-03-250,15,2020-03-25,25 mars 2020,1,1,1,0
162020-03-250,16,2020-03-25,25 mars 2020,12,1,0,2
172020-03-250,17,2020-03-25,25 mars 2020,11,1,1,0
182020-03-250,18,2020-03-25,25 mars 2020,5,3,0,0
192020-03-250,19,2020-03-25,25 mars 2020,4,1,0,0
212020-03-250,21,2020-03-25,25 mars 2020,76,10,22,5
222020-03-250,22,2020-03-25,25 mars 2020,6,0,0,0
232020-03-250,23,2020-03-25,25 mars 2020,3,2,0,0
242020-03-250,24,2020-03-25,25 mars 2020,6,1,0,0
252020-03-250,25,2020-03-25,25 mars 2020,17,2,15,1
262020-03-250,26,2020-03-25,25 mars 2020,32,6,3,5
272020-03-250,27,2020-03-25,25 mars 2020,6,1,0,0
282020-03-250,28,2020-03-25,25 mars 2020,15,7,3,1
292020-03-250,29,2020-03-25,25 mars 2020,9,3,3,0
2A2020-03-250,2A,2020-03-25,25 mars 2020,21,0,3,7
2B2020-03-250,2B,2020-03-25,25 mars 2020,1,0,0,1
302020-03-250,30,2020-03-25,25 mars 2020,7,2,1,1
312020-03-250,31,2020-03-25,25 mars 2020,28,11,6,0
322020-03-250,32,2020-03-25,25 mars 2020,3,0,0,0
332020-03-250,33,2020-03-25,25 mars 2020,87,7,28,3
342020-03-250,34,2020-03-25,25 mars 2020,45,9,5,3
352020-03-250,35,2020-03-25,25 mars 2020,12,2,4,0
362020-03-250,36,2020-03-25,25 mars 2020,7,0,0,3
372020-03-250,37,2020-03-25,25 mars 2020,9,3,5,1
382020-03-250,38,2020-03-25,25 mars 2020,29,10,7,0
392020-03-250,39,2020-03-25,25 mars 2020,5,2,0,0
402020-03-250,40,2020-03-25,25 mars 2020,7,3,1,0
412020-03-250,41,2020-03-25,25 mars 2020,2,1,1,0
422020-03-250,42,2020-03-25,25 mars 2020,59,12,3,2
432020-03-250,43,2020-03-25,25 mars 2020,6,1,3,0
442020-03-250,44,2020-03-25,25 mars 2020,18,4,4,1
452020-03-250,45,2020-03-25,25 mars 2020,20,5,5,0
462020-03-250,46,2020-03-25,25 mars 2020,1,1,0,0
472020-03-250,47,2020-03-25,25 mars 2020,3,0,1,0
482020-03-250,48,2020-03-25,25 mars 2020,1,0,0,0
492020-03-250,49,2020-03-25,25 mars 2020,18,1,7,1
502020-03-250,50,2020-03-25,25 mars 2020,6,0,4,1
512020-03-250,51,2020-03-25,25 mars 2020,58,10,13,6
522020-03-250,52,2020-03-25,25 mars 2020,0,1,1,0
532020-03-250,53,2020-03-25,25 mars 2020,7,2,0,0
542020-03-250,54,2020-03-25,25 mars 2020,45,6,6,4
552020-03-250,55,2020-03-25,25 mars 2020,16,1,4,2
562020-03-250,56,2020-03-25,25 mars 2020,14,0,9,3
572020-03-250,57,2020-03-25,25 mars 2020,92,20,34,14
582020-03-250,58,2020-03-25,25 mars 2020,0,0,0,0
592020-03-250,59,2020-03-25,25 mars 2020,63,20,5,1
602020-03-250,60,2020-03-25,25 mars 2020,34,10,7,6
612020-03-250,61,2020-03-25,25 mars 2020,14,2,10,1
622020-03-250,62,2020-03-25,25 mars 2020,28,8,9,2
632020-03-250,63,2020-03-25,25 mars 2020,3,2,1,0
642020-03-250,64,2020-03-25,25 mars 2020,13,3,1,2
652020-03-250,65,2020-03-25,25 mars 2020,1,1,0,0
662020-03-250,66,2020-03-25,25 mars 2020,20,4,11,0
672020-03-250,67,2020-03-25,25 mars 2020,116,25,32,14
682020-03-250,68,2020-03-25,25 mars 2020,201,23,54,52
692020-03-250,69,2020-03-25,25 mars 2020,128,42,20,10
702020-03-250,70,2020-03-25,25 mars 2020,15,8,3,3
712020-03-250,71,2020-03-25,25 mars 2020,43,4,21,5
722020-03-250,72,2020-03-25,25 mars 2020,4,1,1,0
732020-03-250,73,2020-03-25,25 mars 2020,17,2,2,1
742020-03-250,74,2020-03-25,25 mars 2020,36,6,11,1
752020-03-250,75,2020-03-25,25 mars 2020,316,66,62,32
762020-03-250,76,2020-03-25,25 mars 2020,36,11,4,1
772020-03-250,77,2020-03-25,25 mars 2020,68,21,13,4
782020-03-250,78,2020-03-25,25 mars 2020,80,17,28,12
792020-03-250,79,2020-03-25,25 mars 2020,3,0,1,0
802020-03-250,80,2020-03-25,25 mars 2020,34,4,11,3
812020-03-250,81,2020-03-25,25 mars 2020,8,4,1,0
822020-03-250,82,2020-03-25,25 mars 2020,0,0,0,0
832020-03-250,83,2020-03-25,25 mars 2020,31,5,8,1
842020-03-250,84,2020-03-25,25 mars 2020,13,2,5,0
852020-03-250,85,2020-03-25,25 mars 2020,20,1,1,1
862020-03-250,86,2020-03-25,25 mars 2020,8,3,4,1
872020-03-250,87,2020-03-25,25 mars 2020,3,1,0,1
882020-03-250,88,2020-03-25,25 mars 2020,46,7,8,5
892020-03-250,89,2020-03-25,25 mars 2020,13,2,0,0
902020-03-250,90,2020-03-25,25 mars 2020,35,2,6,3
912020-03-250,91,2020-03-25,25 mars 2020,100,16,23,5
922020-03-250,92,2020-03-25,25 mars 2020,180,37,42,15
932020-03-250,93,2020-03-25,25 mars 2020,83,10,9,9
942020-03-250,94,2020-03-25,25 mars 2020,144,36,33,7
952020-03-250,95,2020-03-25,25 mars 2020,102,16,30,13
9712020-03-250,971,2020-03-25,25 mars 2020,0,0,0,0
9722020-03-250,972,2020-03-25,25 mars 2020,11,2,1,0
9732020-03-250,973,2020-03-25,25 mars 2020,0,0,0,0
9742020-03-250,974,2020-03-25,25 mars 2020,0,0,0,0
9762020-03-250,976,2020-03-25,25 mars 2020,0,0,0,0
012020-03-260,1,2020-03-26,26 mars 2020,14,3,2,2
022020-03-260,2,2020-03-26,26 mars 2020,23,4,10,2
032020-03-260,3,2020-03-26,26 mars 2020,10,1,6,1
042020-03-260,4,2020-03-26,26 mars 2020,1,0,0,0
052020-03-260,5,2020-03-26,26 mars 2020,7,2,1,0
062020-03-260,6,2020-03-26,26 mars 2020,17,1,5,3
072020-03-260,7,2020-03-26,26 mars 2020,11,1,5,1
082020-03-260,8,2020-03-26,26 mars 2020,8,4,0,0
092020-03-260,9,2020-03-26,26 mars 2020,0,0,0,0
102020-03-260,10,2020-03-26,26 mars 2020,12,2,0,0
112020-03-260,11,2020-03-26,26 mars 2020,13,3,6,1
122020-03-260,12,2020-03-26,26 mars 2020,8,2,0,3
132020-03-260,13,2020-03-26,26 mars 2020,114,20,53,4
142020-03-260,14,2020-03-26,26 mars 2020,9,3,4,0
152020-03-260,15,2020-03-26,26 mars 2020,0,0,1,0
162020-03-260,16,2020-03-26,26 mars 2020,5,0,4,0
172020-03-260,17,2020-03-26,26 mars 2020,28,7,8,0
182020-03-260,18,2020-03-26,26 mars 2020,3,1,0,1
192020-03-260,19,2020-03-26,26 mars 2020,2,2,1,0
212020-03-260,21,2020-03-26,26 mars 2020,27,0,12,5
222020-03-260,22,2020-03-26,26 mars 2020,7,2,0,0
232020-03-260,23,2020-03-26,26 mars 2020,2,2,0,0
242020-03-260,24,2020-03-26,26 mars 2020,6,0,1,0
252020-03-260,25,2020-03-26,26 mars 2020,17,4,8,6
262020-03-260,26,2020-03-26,26 mars 2020,44,9,13,5
272020-03-260,27,2020-03-26,26 mars 2020,12,2,0,1
282020-03-260,28,2020-03-26,26 mars 2020,18,4,4,4
292020-03-260,29,2020-03-26,26 mars 2020,10,1,3,0
2A2020-03-260,2A,2020-03-26,26 mars 2020,18,4,2,3
2B2020-03-260,2B,2020-03-26,26 mars 2020,9,0,8,1
302020-03-260,30,2020-03-26,26 mars 2020,0,2,2,0
312020-03-260,31,2020-03-26,26 mars 2020,35,19,5,0
322020-03-260,32,2020-03-26,26 mars 2020,0,0,1,0
332020-03-260,33,2020-03-26,26 mars 2020,44,7,17,5
342020-03-260,34,2020-03-26,26 mars 2020,37,8,16,3
352020-03-260,35,2020-03-26,26 mars 2020,15,2,5,0
362020-03-260,36,2020-03-26,26 mars 2020,1,0,1,0
372020-03-260,37,2020-03-26,26 mars 2020,11,1,5,0
382020-03-260,38,2020-03-26,26 mars 2020,19,5,8,1
392020-03-260,39,2020-03-26,26 mars 2020,16,5,0,0
402020-03-260,40,2020-03-26,26 mars 2020,0,1,1,0
412020-03-260,41,2020-03-26,26 mars 2020,7,2,1,0
422020-03-260,42,2020-03-26,26 mars 2020,40,8,3,3
432020-03-260,43,2020-03-26,26 mars 2020,2,2,0,0
442020-03-260,44,2020-03-26,26 mars 2020,7,6,2,2
452020-03-260,45,2020-03-26,26 mars 2020,17,7,5,2
462020-03-260,46,2020-03-26,26 mars 2020,1,0,1,0
472020-03-260,47,2020-03-26,26 mars 2020,2,2,1,2
482020-03-260,48,2020-03-26,26 mars 2020,0,0,1,0
492020-03-260,49,2020-03-26,26 mars 2020,25,5,10,2
502020-03-260,50,2020-03-26,26 mars 2020,2,1,1,0
512020-03-260,51,2020-03-26,26 mars 2020,27,4,6,3
522020-03-260,52,2020-03-26,26 mars 2020,16,1,1,2
532020-03-260,53,2020-03-26,26 mars 2020,9,1,0,2
542020-03-260,54,2020-03-26,26 mars 2020,27,5,10,5
552020-03-260,55,2020-03-26,26 mars 2020,19,2,8,1
562020-03-260,56,2020-03-26,26 mars 2020,27,5,5,1
572020-03-260,57,2020-03-26,26 mars 2020,125,12,30,20
582020-03-260,58,2020-03-26,26 mars 2020,1,0,0,0
592020-03-260,59,2020-03-26,26 mars 2020,66,17,14,7
602020-03-260,60,2020-03-26,26 mars 2020,61,7,31,14
612020-03-260,61,2020-03-26,26 mars 2020,7,1,4,0
622020-03-260,62,2020-03-26,26 mars 2020,29,5,10,1
632020-03-260,63,2020-03-26,26 mars 2020,6,1,1,0
642020-03-260,64,2020-03-26,26 mars 2020,19,2,10,1
652020-03-260,65,2020-03-26,26 mars 2020,11,0,2,1
662020-03-260,66,2020-03-26,26 mars 2020,23,7,7,1
672020-03-260,67,2020-03-26,26 mars 2020,126,24,75,13
682020-03-260,68,2020-03-26,26 mars 2020,177,35,49,33
692020-03-260,69,2020-03-26,26 mars 2020,146,21,40,14
702020-03-260,70,2020-03-26,26 mars 2020,21,4,2,0
712020-03-260,71,2020-03-26,26 mars 2020,66,3,21,4
722020-03-260,72,2020-03-26,26 mars 2020,24,3,7,1
732020-03-260,73,2020-03-26,26 mars 2020,11,6,1,0
742020-03-260,74,2020-03-26,26 mars 2020,35,7,13,1
752020-03-260,75,2020-03-26,26 mars 2020,276,66,65,28
762020-03-260,76,2020-03-26,26 mars 2020,31,15,3,1
772020-03-260,77,2020-03-26,26 mars 2020,75,27,16,5
782020-03-260,78,2020-03-26,26 mars 2020,111,16,26,6
792020-03-260,79,2020-03-26,26 mars 2020,4,0,0,0
802020-03-260,80,2020-03-26,26 mars 2020,19,6,8,4
812020-03-260,81,2020-03-26,26 mars 2020,10,3,3,0
822020-03-260,82,2020-03-26,26 mars 2020,0,0,0,0
832020-03-260,83,2020-03-26,26 mars 2020,24,3,8,4
842020-03-260,84,2020-03-26,26 mars 2020,8,1,6,0
852020-03-260,85,2020-03-26,26 mars 2020,16,2,2,1
862020-03-260,86,2020-03-26,26 mars 2020,13,5,4,0
872020-03-260,87,2020-03-26,26 mars 2020,5,0,1,1
882020-03-260,88,2020-03-26,26 mars 2020,16,6,13,7
892020-03-260,89,2020-03-26,26 mars 2020,5,1,1,1
902020-03-260,90,2020-03-26,26 mars 2020,12,2,10,5
912020-03-260,91,2020-03-26,26 mars 2020,77,19,12,3
922020-03-260,92,2020-03-26,26 mars 2020,168,48,36,10
932020-03-260,93,2020-03-26,26 mars 2020,120,21,20,21
942020-03-260,94,2020-03-26,26 mars 2020,159,15,30,18
952020-03-260,95,2020-03-26,26 mars 2020,106,9,29,15
9712020-03-260,971,2020-03-26,26 mars 2020,19,3,4,0
9722020-03-260,972,2020-03-26,26 mars 2020,8,4,1,0
9732020-03-260,973,2020-03-26,26 mars 2020,0,0,0,0
9742020-03-260,974,2020-03-26,26 mars 2020,0,0,0,0
9762020-03-260,976,2020-03-26,26 mars 2020,0,0,0,0
012020-03-270,1,2020-03-27,27 mars 2020,14,2,0,0
022020-03-270,2,2020-03-27,27 mars 2020,16,3,5,1
032020-03-270,3,2020-03-27,27 mars 2020,6,1,1,2
042020-03-270,4,2020-03-27,27 mars 2020,4,0,2,0
052020-03-270,5,2020-03-27,27 mars 2020,5,1,2,0
062020-03-270,6,2020-03-27,27 mars 2020,19,4,5,0
072020-03-270,7,2020-03-27,27 mars 2020,12,2,6,4
082020-03-270,8,2020-03-27,27 mars 2020,0,1,0,0
092020-03-270,9,2020-03-27,27 mars 2020,1,0,0,0
102020-03-270,10,2020-03-27,27 mars 2020,4,0,0,0
112020-03-270,11,2020-03-27,27 mars 2020,12,2,3,0
122020-03-270,12,2020-03-27,27 mars 2020,6,1,3,1
132020-03-270,13,2020-03-27,27 mars 2020,136,16,38,4
142020-03-270,14,2020-03-27,27 mars 2020,16,5,1,1
152020-03-270,15,2020-03-27,27 mars 2020,1,0,0,0
162020-03-270,16,2020-03-27,27 mars 2020,10,2,2,0
172020-03-270,17,2020-03-27,27 mars 2020,9,2,1,0
182020-03-270,18,2020-03-27,27 mars 2020,5,0,2,1
192020-03-270,19,2020-03-27,27 mars 2020,0,0,0,0
212020-03-270,21,2020-03-27,27 mars 2020,9,3,0,2
222020-03-270,22,2020-03-27,27 mars 2020,10,1,0,0
232020-03-270,23,2020-03-27,27 mars 2020,5,2,0,0
242020-03-270,24,2020-03-27,27 mars 2020,9,1,0,0
252020-03-270,25,2020-03-27,27 mars 2020,27,8,8,3
262020-03-270,26,2020-03-27,27 mars 2020,30,8,13,3
272020-03-270,27,2020-03-27,27 mars 2020,1,0,0,0
282020-03-270,28,2020-03-27,27 mars 2020,13,6,3,2
292020-03-270,29,2020-03-27,27 mars 2020,5,1,3,0
2A2020-03-270,2A,2020-03-27,27 mars 2020,10,0,2,0
2B2020-03-270,2B,2020-03-27,27 mars 2020,5,1,5,0
302020-03-270,30,2020-03-27,27 mars 2020,11,0,2,1
312020-03-270,31,2020-03-27,27 mars 2020,23,8,3,2
322020-03-270,32,2020-03-27,27 mars 2020,5,1,0,0
332020-03-270,33,2020-03-27,27 mars 2020,64,12,19,4
342020-03-270,34,2020-03-27,27 mars 2020,38,9,11,2
352020-03-270,35,2020-03-27,27 mars 2020,10,4,5,1
362020-03-270,36,2020-03-27,27 mars 2020,11,3,1,2
372020-03-270,37,2020-03-27,27 mars 2020,25,6,6,0
382020-03-270,38,2020-03-27,27 mars 2020,36,14,7,0
392020-03-270,39,2020-03-27,27 mars 2020,6,3,1,0
402020-03-270,40,2020-03-27,27 mars 2020,2,0,0,0
412020-03-270,41,2020-03-27,27 mars 2020,8,2,0,0
422020-03-270,42,2020-03-27,27 mars 2020,28,3,13,1
432020-03-270,43,2020-03-27,27 mars 2020,3,0,1,1
442020-03-270,44,2020-03-27,27 mars 2020,38,7,4,3
452020-03-270,45,2020-03-27,27 mars 2020,8,1,2,1
462020-03-270,46,2020-03-27,27 mars 2020,0,0,0,0
472020-03-270,47,2020-03-27,27 mars 2020,2,2,1,0
482020-03-270,48,2020-03-27,27 mars 2020,0,0,0,0
492020-03-270,49,2020-03-27,27 mars 2020,24,5,9,3
502020-03-270,50,2020-03-27,27 mars 2020,7,1,2,1
512020-03-270,51,2020-03-27,27 mars 2020,31,5,9,1
522020-03-270,52,2020-03-27,27 mars 2020,18,1,4,1
532020-03-270,53,2020-03-27,27 mars 2020,18,1,0,0
542020-03-270,54,2020-03-27,27 mars 2020,55,16,13,2
552020-03-270,55,2020-03-27,27 mars 2020,17,2,5,1
